00VS               20080711                                                                                   
0601VSC4d       20080101002680100000010000m0400000000002243   
0601VSC4d       20080101002690100000010000m0400000000002248   
0601VSC4d       20080101002700100000010000m0400000000002252   
0601VSC4d       20080101002710100000010000m0400000000002257   
0601VSC4d       20080101002720100000010000m0400000000002262   
0601VSC4d       20080101002730100000010000m0400000000002266   
0601VSC4d       20080101002740100000010000m0400000000002271   
0601VSC4d       20080101002750100000010000m0400000000002276   
0601VSC4d       20080101002760100000010000m0400000000002281   
0601VSC4d       20080101002770100000010000m0400000000002285   
0601VSC4d       20080101002780100000010000m0400000000002290   
0601VSC4d       20080101002790100000010000m0400000000002295   
0601VSC4d       20080101002800100000010000m0400000000002299   
0601VSC4d       20080101002810100000010000m0400000000002303   
0601VSC4d       20080101002820100000010000m0400000000002308   
0601VSC4d       20080101002830100000010000m0400000000002312   
0601VSC4d       20080101002840100000010000m0400000000002316   
0601VSC4d       20080101002850100000010000m0400000000002320   
0601VSC4d       20080101002860100000010000m0400000000002324   
0601VSC4d       20080101002870100000010000m0400000000002328   
0601VSC4d       20080101002880100000010000m0400000000002332   
0601VSC4d       20080101002890100000010000m0400000000002336   
0601VSC4d       20080101002900100000010000m0400000000002340   
0601VSC4d       20080101002910100000010000m0400000000002344   
0601VSC4d       20080101002920100000010000m0400000000002347   
0601VSC4d       20080101002930100000010000m0400000000002352   
0601VSC4d       20080101002940100000010000m0400000000002356   
0601VSC4d       20080101002950100000010000m0400000000002360   
0601VSC4d       20080101002960100000010000m0400000000002363   
0601VSC4d       20080101002970100000010000m0400000000002367   
0601VSC4d       20080101002980100000010000m0400000000002371   
0601VSC4d       20080101002990100000010000m0400000000002375   
0601VSC4d       20080101003000100000010000m0400000000002378   
0601VSC4d       20080101003010100000010000m0400000000002382   
0601VSC4d       20080101003020100000010000m0400000000002386   
0601VSC4d       20080101003030100000010000m0400000000002389   
0601VSC4d       20080101003040100000010000m0400000000002393   
0601VSC4d       20080101003050100000010000m0400000000002397   
0601VSC4d       20080101003060100000010000m0400000000002400   
0601VSC4d       20080101003070100000010000m0400000000002403   
0601VSC4d       20080101003080100000010000m0400000000002407   
0601VSC4d       20080101003090100000010000m0400000000002411   
0601VSC4d       20080101003100100000010000m0400000000002415   
0601VSC4d       20080101003110100000010000m0400000000002417   
0601VSC4d       20080101003120100000010000m0400000000002421   
0601VSC4d       20080101003130100000010000m0400000000002425   
0601VSC4d       20080101003140100000010000m0400000000002428   
0601VSC4d       20080101003150100000010000m0400000000002431   
0601VSC4d       20080101003160100000010000m0400000000002435   
0601VSC4d       20080101003170100000010000m0400000000002439   
0601VSC4d       20080101003180100000010000m0400000000002442   
0601VSC4d       20080101003190100000010000m0400000000002445   
0601VSC4d       20080101003200100000010000m0400000000002449   
0601VSC4d       20080101003210100000010000m0400000000002452   
0601VSC4d       20080101003220100000010000m0400000000002455   
0601VSC4d       20080101003230100000010000m0400000000002458   
0601VSC4d       20080101003240100000010000m0400000000002462   
0601VSC4d       20080101003250100000010000m0400000000002465   
0601VSC4d       20080101003260100000010000m0400000000002468   
0601VSC4d       20080101003270100000010000m0400000000002472   
0601VSC4d       20080101003280100000010000m0400000000002475   
0601VSC4d       20080101003290100000010000m0400000000002478   
0601VSC4d       20080101003300100000010000m0400000000002481   
0601VSC4d       20080101003310100000010000m0400000000002484   
0601VSC4d       20080101003320100000010000m0400000000002488   
0601VSC4d       20080101003330100000010000m0400000000002491   
0601VSC4d       20080101003340100000010000m0400000000002494   
0601VSC4d       20080101003350100000010000m0400000000002497   
0601VSC4d       20080101003360100000010000m0400000000002500   
0601VSC4d       20080101003370100000010000m0400000000002503   
0601VSC4d       20080101003380100000010000m0400000000002506   
0601VSC4d       20080101003390100000010000m0400000000002509   
0601VSC4d       20080101003400100000010000m0400000000002512   
0601VSC4d       20080101003410100000010000m0400000000002515   
0601VSC4d       20080101003420100000010000m0400000000002518   
0601VSC4d       20080101003430100000010000m0400000000002520   
0601VSC4d       20080101003440100000010000m0400000000002523   
0601VSC4d       20080101003450100000010000m0400000000002525   
0601VSC4d       20080101003460100000010000m0400000000002528   
0601VSC4d       20080101003470100000010000m0400000000002531   
0601VSC4d       20080101003480100000010000m0400000000002534   
0601VSC4d       20080101003490100000010000m0400000000002536   
0601VSC4d       20080101003500100000010000m0400000000002539   
0601VSC4d       20080101003510100000010000m0400000000002542   
0601VSC4d       20080101003520100000010000m0400000000002544   
0601VSC4d       20080101003530100000010000m0400000000002547   
0601VSC4d       20080101003540100000010000m0400000000002549   
0601VSC4d       20080101003550100000010000m0400000000002552   
0601VSC4d       20080101003560100000010000m0400000000002554   
0601VSC4d       20080101003570100000010000m0400000000002557   
0601VSC4d       20080101003580100000010000m0400000000002560   
0601VSC4d       20080101003590100000010000m0400000000002562   
0601VSC4d       20080101003600100000010000m0400000000002564   
0601VSC4d       20080101003610100000010000m0400000000002567   
0601VSC4d       20080101003620100000010000m0400000000002570   
0601VSC4d       20080101003630100000010000m0400000000002572   
0601VSC4d       20080101003640100000010000m0400000000002574   
0601VSC4d       20080101003650100000010000m0400000000002577   
0601VSC4d       20080101003660100000010000m0400000000002579   
0601VSC4d       20080101003670100000010000m0400000000002581   
0601VSC4d       20080101003680100000010000m0400000000002584   
0601VSC4d       20080101003690100000010000m0400000000002587   
0601VSC4d       20080101003700100000010000m0400000000002589   
0601VSC4d       20080101003710100000010000m0400000000002591   
0601VSC4d       20080101003720100000010000m0400000000002593   
0601VSC4d       20080101003730100000010000m0400000000002596   
0601VSC4d       20080101003740100000010000m0400000000002598   
0601VSC4d       20080101003750100000010000m0400000000002600   
0601VSC4d       20080101003760100000010000m0400000000002603   
0601VSC4d       20080101003770100000010000m0400000000002605   
0601VSC4d       20080101003780100000010000m0400000000002608   
0601VSC4d       20080101003790100000010000m0400000000002609   
0601VSC4d       20080101003800100000010000m0400000000002612   
0601VSC4d       20080101003810100000010000m0400000000002614   
0601VSC4d       20080101003820100000010000m0400000000002616   
0601VSC4d       20080101003830100000010000m0400000000002618   
0601VSC4d       20080101003840100000010000m0400000000002621   
0601VSC4d       20080101003850100000010000m0400000000002623   
0601VSC4d       20080101003860100000010000m0400000000002625   
0601VSC4d       20080101003870100000010000m0400000000002627   
0601VSC4d       20080101003880100000010000m0400000000002630   
0601VSC4d       20080101003890100000010000m0400000000002632   
0601VSC4d       20080101003900100000010000m0400000000002634   
0601VSC4d       20080101003910100000010000m0400000000002636   
0601VSC4d       20080101003920100000010000m0400000000002638   
0601VSC4d       20080101003930100000010000m0400000000002641   
0601VSC4d       20080101003940100000010000m0400000000002642   
0601VSC4d       20080101003950100000010000m0400000000002645   
0601VSC4d       20080101003960100000010000m0400000000002647   
0601VSC4d       20080101003970100000010000m0400000000002648   
0601VSC4d       20080101003980100000010000m0400000000002650   
0601VSC4d       20080101003990100000010000m0400000000002653   
0601VSC4d       20080101004000100000010000m0400000000002655   
0601VSC4d       20080101004010100000010000m0400000000002657   
0601VSC4d       20080101004020100000010000m0400000000002659   
0601VSC4d       20080101004030100000010000m0400000000002661   
0601VSC4d       20080101004040100000010000m0400000000002663   
0601VSC4d       20080101004050100000010000m0400000000002665   
0601VSC4d       20080101004060100000010000m0400000000002667   
0601VSC4d       20080101004070100000010000m0400000000002669   
0601VSC4d       20080101004080100000010000m0400000000002671   
0601VSC4d       20080101004090100000010000m0400000000002673   
0601VSC4d       20080101004100100000010000m0400000000002675   
0601VSC4d       20080101004110100000010000m0400000000002677   
0601VSC4d       20080101004120100000010000m0400000000002679   
0601VSC4d       20080101004130100000010000m0400000000002681   
0601VSC4d       20080101004140100000010000m0400000000002683   
0601VSC4d       20080101004150100000010000m0400000000002685   
0601VSC4d       20080101004160100000010000m0400000000002686   
0601VSC4d       20080101004170100000010000m0400000000002688   
0601VSC4d       20080101004180100000010000m0400000000002690   
0601VSC4d       20080101004190100000010000m0400000000002692   
0601VSC4d       20080101004200100000010000m0400000000002694   
0601VSC4d       20080101004210100000010000m0400000000002696   
0601VSC4d       20080101004220100000010000m0400000000002698   
0601VSC4d       20080101004230100000010000m0400000000002700   
0601VSC4d       20080101004240100000010000m0400000000002701   
0601VSC4d       20080101004250100000010000m0400000000002703   
0601VSC4d       20080101004260100000010000m0400000000002705   
0601VSC4d       20080101004270100000010000m0400000000002707   
0601VSC4d       20080101004280100000010000m0400000000002709   
0601VSC4d       20080101004290100000010000m0400000000002710   
0601VSC4d       20080101004300100000010000m0400000000002712   
0601VSC4d       20080101004310100000010000m0400000000002714   
0601VSC4d       20080101004320100000010000m0400000000002716   
0601VSC4d       20080101004330100000010000m0400000000002718   
0601VSC4d       20080101004340100000010000m0400000000002720   
0601VSC4d       20080101004350100000010000m0400000000002721   
0601VSC4d       20080101004360100000010000m0400000000002723   
0601VSC4d       20080101004370100000010000m0400000000002725   
0601VSC4d       20080101004380100000010000m0400000000002726   
0601VSC4d       20080101004390100000010000m0400000000002728   
0601VSC4d       20080101004400100000010000m0400000000002730   
0601VSC4d       20080101004410100000010000m0400000000002731   
0601VSC4d       20080101004420100000010000m0400000000002733   
0601VSC4d       20080101004430100000010000m0400000000002734   
0601VSC4d       20080101004440100000010000m0400000000002736   
0601VSC4d       20080101004450100000010000m0400000000002738   
0601VSC4d       20080101004460100000010000m0400000000002740   
0601VSC4d       20080101004470100000010000m0400000000002741   
0601VSC4d       20080101004480100000010000m0400000000002743   
0601VSC4d       20080101004490100000010000m0400000000002745   
0601VSC4d       20080101004500100000010000m0400000000002746   
0601VSC4d       20080101004510100000010000m0400000000002748   
0601VSC4d       20080101004520100000010000m0400000000002750   
0601VSC4d       20080101004530100000010000m0400000000002752   
0601VSC4d       20080101004540100000010000m0400000000002753   
0601VSC4d       20080101004550100000010000m0400000000002755   
0601VSC4d       20080101004560100000010000m0400000000002756   
0601VSC4d       20080101004570100000010000m0400000000002758   
0601VSC4d       20080101004580100000010000m0400000000002759   
0601VSC4d       20080101004590100000010000m0400000000002761   
0601VSC4d       20080101004600100000010000m0400000000002763   
0601VSC4d       20080101004610100000010000m0400000000002764   
0601VSC4d       20080101004620100000010000m0400000000002765   
0601VSC4d       20080101004630100000010000m0400000000002767   
0601VSC4d       20080101004640100000010000m0400000000002769   
0601VSC4d       20080101004650100000010000m0400000000002770   
0601VSC4d       20080101004660100000010000m0400000000002772   
0601VSC4d       20080101004670100000010000m0400000000002773   
0601VSC4d       20080101004680100000010000m0400000000002775   
0601VSC4d       20080101004690100000010000m0400000000002776   
0601VSC4d       20080101004700100000010000m0400000000002778   
0601VSC4d       20080101004710100000010000m0400000000002779   
0601VSC4d       20080101004720100000010000m0400000000002781   
0601VSC4d       20080101004730100000010000m0400000000002782   
0601VSC4d       20080101004740100000010000m0400000000002784   
0601VSC4d       20080101004750100000010000m0400000000002786   
0601VSC4d       20080101004760100000010000m0400000000002787   
0601VSC4d       20080101004770100000010000m0400000000002788   
0601VSC4d       20080101004780100000010000m0400000000002790   
0601VSC4d       20080101004790100000010000m0400000000002791   
0601VSC4d       20080101004800100000010000m0400000000002792   
0601VSC4d       20080101004810100000010000m0400000000002794   
0601VSC4d       20080101004820100000010000m0400000000002796   
0601VSC4d       20080101004830100000010000m0400000000002797   
0601VSC4d       20080101004840100000010000m0400000000002798   
0601VSC4d       20080101004850100000010000m0400000000002800   
0601VSC4d       20080101004860100000010000m0400000000002802   
0601VSC4d       20080101004870100000010000m0400000000002803   
0601VSC4d       20080101004880100000010000m0400000000002804   
0601VSC4d       20080101004890100000010000m0400000000002805   
0601VSC4d       20080101004900100000010000m0400000000002807   
0601VSC4d       20080101004910100000010000m0400000000002808   
0601VSC4d       20080101004920100000010000m0400000000002810   
0601VSC4d       20080101004930100000010000m0400000000002811   
0601VSC4d       20080101004940100000010000m0400000000002813   
0601VSC4d       20080101004950100000010000m0400000000002814   
0601VSC4d       20080101004960100000010000m0400000000002815   
0601VSC4d       20080101004970100000010000m0400000000002817   
0601VSC4d       20080101004980100000010000m0400000000002818   
0601VSC4d       20080101004990100000010000m0400000000002819   
0601VSC4d       20080101005000100000010000m0400000000002821   
0601VSC5d       20080101000000100000050000m0500000000000000   
0601VSC5d       20080101000050100000010000m0500000000000000   
0601VSC5d       20080101000060100000010000m0500000000000000   
0601VSC5d       20080101000070100000010000m0500000000000000   
0601VSC5d       20080101000080100000010000m0500000000000000   
0601VSC5d       20080101000090100000010000m0500000000000000   
0601VSC5d       20080101000100100000010000m0500000000000000   
0601VSC5d       20080101000110100000010000m0500000000000000   
0601VSC5d       20080101000120100000010000m0500000000000000   
0601VSC5d       20080101000130100000010000m0500000000000000   
0601VSC5d       20080101000140100000010000m0500000000000000   
0601VSC5d       20080101000150100000010000m0500000000000000   
0601VSC5d       20080101000160100000010000m0500000000000000   
0601VSC5d       20080101000170100000010000m0500000000000000   
0601VSC5d       20080101000180100000010000m0500000000000000   
0601VSC5d       20080101000190100000010000m0500000000000000   
0601VSC5d       20080101000200100000010000m0500000000000000   
0601VSC5d       20080101000210100000010000m0500000000000000   
0601VSC5d       20080101000220100000010000m0500000000000000   
0601VSC5d       20080101000230100000010000m0500000000000000   
0601VSC5d       20080101000240100000010000m0500000000000000   
0601VSC5d       20080101000250100000010000m0500000000000000   
0601VSC5d       20080101000260100000010000m0500000000000000   
0601VSC5d       20080101000270100000010000m0500000000000000   
0601VSC5d       20080101000280100000010000m0500000000000000   
0601VSC5d       20080101000290100000010000m0500000000000000   
0601VSC5d       20080101000300100000010000m0500000000000000   
0601VSC5d       20080101000310100000010000m0500000000000000   
0601VSC5d       20080101000320100000010000m0500000000000000   
0601VSC5d       20080101000330100000010000m0500000000000000   
0601VSC5d       20080101000340100000010000m0500000000000000   
0601VSC5d       20080101000350100000010000m0500000000000000   
0601VSC5d       20080101000360100000010000m0500000000000000   
0601VSC5d       20080101000370100000010000m0500000000000000   
0601VSC5d       20080101000380100000010000m0500000000000000   
0601VSC5d       20080101000390100000010000m0500000000000000   
0601VSC5d       20080101000400100000010000m0500000000000000   
0601VSC5d       20080101000410100000010000m0500000000000000   
0601VSC5d       20080101000420100000010000m0500000000000000   
0601VSC5d       20080101000430100000010000m0500000000000000   
0601VSC5d       20080101000440100000010000m0500000000000000   
0601VSC5d       20080101000450100000010000m0500000000000000   
0601VSC5d       20080101000460100000010000m0500000000000000   
0601VSC5d       20080101000470100000010000m0500000000000000   
0601VSC5d       20080101000480100000010000m0500000000000000   
0601VSC5d       20080101000490100000010000m0500000000000000   
0601VSC5d       20080101000500100000010000m0500000000000000   
0601VSC5d       20080101000510100000010000m0500000000000000   
0601VSC5d       20080101000520100000010000m0500000000000000   
0601VSC5d       20080101000530100000010000m0500000000000007   
0601VSC5d       20080101000540100000010000m0500000000000017   
0601VSC5d       20080101000550100000010000m0500000000000028   
0601VSC5d       20080101000560100000010000m0500000000000036   
0601VSC5d       20080101000570100000010000m0500000000000047   
0601VSC5d       20080101000580100000010000m0500000000000055   
0601VSC5d       20080101000590100000010000m0500000000000064   
0601VSC5d       20080101000600100000010000m0500000000000072   
0601VSC5d       20080101000610100000010000m0500000000000081   
0601VSC5d       20080101000620100000010000m0500000000000088   
0601VSC5d       20080101000630100000010000m0500000000000097   
0601VSC5d       20080101000640100000010000m0500000000000104   
0601VSC5d       20080101000650100000010000m0500000000000112   
0601VSC5d       20080101000660100000010000m0500000000000119   
0601VSC5d       20080101000670100000010000m0500000000000127   
0601VSC5d       20080101000680100000010000m0500000000000133   
0601VSC5d       20080101000690100000010000m0500000000000141   
0601VSC5d       20080101000700100000010000m0500000000000146   
0601VSC5d       20080101000710100000010000m0500000000000152   
0601VSC5d       20080101000720100000010000m0500000000000159   
0601VSC5d       20080101000730100000010000m0500000000000165   
0601VSC5d       20080101000740100000010000m0500000000000172   
0601VSC5d       20080101000750100000010000m0500000000000177   
0601VSC5d       20080101000760100000010000m0500000000000184   
0601VSC5d       20080101000770100000010000m0500000000000189   
0601VSC5d       20080101000780100000010000m0500000000000196   
0601VSC5d       20080101000790100000010000m0500000000000201   
0601VSC5d       20080101000800100000010000m0500000000000207   
0601VSC5d       20080101000810100000010000m0500000000000213   
0601VSC5d       20080101000820100000010000m0500000000000217   
0601VSC5d       20080101000830100000010000m0500000000000227   
0601VSC5d       20080101000840100000010000m0500000000000237   
0601VSC5d       20080101000850100000010000m0500000000000250   
0601VSC5d       20080101000860100000010000m0500000000000262   
0601VSC5d       20080101000870100000010000m0500000000000276   
0601VSC5d       20080101000880100000010000m0500000000000288   
0601VSC5d       20080101000890100000010000m0500000000000301   
0601VSC5d       20080101000900100000010000m0500000000000316   
0601VSC5d       20080101000910100000010000m0500000000000326   
0601VSC5d       20080101000920100000010000m0500000000000338   
0601VSC5d       20080101000930100000010000m0500000000000348   
0601VSC5d       20080101000940100000010000m0500000000000359   
0601VSC5d       20080101000950100000010000m0500000000000368   
0601VSC5d       20080101000960100000010000m0500000000000379   
0601VSC5d       20080101000970100000010000m0500000000000388   
0601VSC5d       20080101000980100000010000m0500000000000400   
0601VSC5d       20080101000990100000010000m0500000000000410   
0601VSC5d       20080101001000100000010000m0500000000000419   
0601VSC5d       20080101001010100000010000m0500000000000430   
0601VSC5d       20080101001020100000010000m0500000000000439   
0601VSC5d       20080101001030100000010000m0500000000000451   
0601VSC5d       20080101001040100000010000m0500000000000461   
0601VSC5d       20080101001050100000010000m0500000000000473   
0601VSC5d       20080101001060100000010000m0500000000000483   
0601VSC5d       20080101001070100000010000m0500000000000495   
0601VSC5d       20080101001080100000010000m0500000000000506   
0601VSC5d       20080101001090100000010000m0500000000000515   
0601VSC5d       20080101001100100000010000m0500000000000527   
0601VSC5d       20080101001110100000010000m0500000000000537   
0601VSC5d       20080101001120100000010000m0500000000000548   
0601VSC5d       20080101001130100000010000m0500000000000557   
0601VSC5d       20080101001140100000010000m0500000000000568   
0601VSC5d       20080101001150100000010000m0500000000000578   
0601VSC5d       20080101001160100000010000m0500000000000590   
0601VSC5d       20080101001170100000010000m0500000000000602   
0601VSC5d       20080101001180100000010000m0500000000000612   
0601VSC5d       20080101001190100000010000m0500000000000624   
0601VSC5d       20080101001200100000010000m0500000000000635   
0601VSC5d       20080101001210100000010000m0500000000000648   
0601VSC5d       20080101001220100000010000m0500000000000663   
0601VSC5d       20080101001230100000010000m0500000000000682   
0601VSC5d       20080101001240100000010000m0500000000000699   
0601VSC5d       20080101001250100000010000m0500000000000719   
0601VSC5d       20080101001260100000010000m0500000000000737   
0601VSC5d       20080101001270100000010000m0500000000000754   
0601VSC5d       20080101001280100000010000m0500000000000774   
0601VSC5d       20080101001290100000010000m0500000000000791   
0601VSC5d       20080101001300100000010000m0500000000000809   
0601VSC5d       20080101001310100000010000m0500000000000826   
0601VSC5d       20080101001320100000010000m0500000000000845   
0601VSC5d       20080101001330100000010000m0500000000000861   
0601VSC5d       20080101001340100000010000m0500000000000880   
0601VSC5d       20080101001350100000010000m0500000000000897   
0601VSC5d       20080101001360100000010000m0500000000000914   
0601VSC5d       20080101001370100000010000m0500000000000932   
0601VSC5d       20080101001380100000010000m0500000000000948   
0601VSC5d       20080101001390100000010000m0500000000000965   
0601VSC5d       20080101001400100000010000m0500000000000982   
0601VSC5d       20080101001410100000010000m0500000000001000   
0601VSC5d       20080101001420100000010000m0500000000001015   
0601VSC5d       20080101001430100000010000m0500000000001033   
0601VSC5d       20080101001440100000010000m0500000000001049   
0601VSC5d       20080101001450100000010000m0500000000001065   
0601VSC5d       20080101001460100000010000m0500000000001084   
0601VSC5d       20080101001470100000010000m0500000000001095   
0601VSC5d       20080101001480100000010000m0500000000001109   
0601VSC5d       20080101001490100000010000m0500000000001121   
0601VSC5d       20080101001500100000010000m0500000000001135   
0601VSC5d       20080101001510100000010000m0500000000001148   
0601VSC5d       20080101001520100000010000m0500000000001162   
0601VSC5d       20080101001530100000010000m0500000000001175   
0601VSC5d       20080101001540100000010000m0500000000001188   
0601VSC5d       20080101001550100000010000m0500000000001203   
0601VSC5d       20080101001560100000010000m0500000000001215   
0601VSC5d       20080101001570100000010000m0500000000001230   
0601VSC5d       20080101001580100000010000m0500000000001242   
0601VSC5d       20080101001590100000010000m0500000000001256   
0601VSC5d       20080101001600100000010000m0500000000001268   
0601VSC5d       20080101001610100000010000m0500000000001282   
0601VSC5d       20080101001620100000010000m0500000000001294   
0601VSC5d       20080101001630100000010000m0500000000001306   
0601VSC5d       20080101001640100000010000m0500000000001319   
0601VSC5d       20080101001650100000010000m0500000000001330   
0601VSC5d       20080101001660100000010000m0500000000001342   
0601VSC5d       20080101001670100000010000m0500000000001353   
0601VSC5d       20080101001680100000010000m0500000000001366   
0601VSC5d       20080101001690100000010000m0500000000001376   
0601VSC5d       20080101001700100000010000m0500000000001389   
0601VSC5d       20080101001710100000010000m0500000000001401   
0601VSC5d       20080101001720100000010000m0500000000001411   
0601VSC5d       20080101001730100000010000m0500000000001423   
0601VSC5d       20080101001740100000010000m0500000000001435   
0601VSC5d       20080101001750100000010000m0500000000001447   
0601VSC5d       20080101001760100000010000m0500000000001457   
0601VSC5d       20080101001770100000010000m0500000000001468   
0601VSC5d       20080101001780100000010000m0500000000001480   
0601VSC5d       20080101001790100000010000m0500000000001491   
0601VSC5d       20080101001800100000010000m0500000000001501   
0601VSC5d       20080101001810100000010000m0500000000001511   
0601VSC5d       20080101001820100000010000m0500000000001521   
0601VSC5d       20080101001830100000010000m0500000000001532   
0601VSC5d       20080101001840100000010000m0500000000001540   
0601VSC5d       20080101001850100000010000m0500000000001551   
0601VSC5d       20080101001860100000010000m0500000000001560   
0601VSC5d       20080101001870100000010000m0500000000001569   
0601VSC5d       20080101001880100000010000m0500000000001579   
0601VSC5d       20080101001890100000010000m0500000000001589   
0601VSC5d       20080101001900100000010000m0500000000001598   
0601VSC5d       20080101001910100000010000m0500000000001606   
0601VSC5d       20080101001920100000010000m0500000000001616   
0601VSC5d       20080101001930100000010000m0500000000001625   
0601VSC5d       20080101001940100000010000m0500000000001635   
0601VSC5d       20080101001950100000010000m0500000000001643   
0601VSC5d       20080101001960100000010000m0500000000001652   
0601VSC5d       20080101001970100000010000m0500000000001661   
0601VSC5d       20080101001980100000010000m0500000000001670   
0601VSC5d       20080101001990100000010000m0500000000001678   
0601VSC5d       20080101002000100000010000m0500000000001687   
0601VSC5d       20080101002010100000010000m0500000000001695   
0601VSC5d       20080101002020100000010000m0500000000001703   
0601VSC5d       20080101002030100000010000m0500000000001712   
0601VSC5d       20080101002040100000010000m0500000000001721   
0601VSC5d       20080101002050100000010000m0500000000001729   
0601VSC5d       20080101002060100000010000m0500000000001736   
0601VSC5d       20080101002070100000010000m0500000000001745   
0601VSC5d       20080101002080100000010000m0500000000001753   
0601VSC5d       20080101002090100000010000m0500000000001761   
0601VSC5d       20080101002100100000010000m0500000000001769   
0601VSC5d       20080101002110100000010000m0500000000001777   
0601VSC5d       20080101002120100000010000m0500000000001785   
0601VSC5d       20080101002130100000010000m0500000000001793   
0601VSC5d       20080101002140100000010000m0500000000001800   
0601VSC5d       20080101002150100000010000m0500000000001808   
0601VSC5d       20080101002160100000010000m0500000000001816   
0601VSC5d       20080101002170100000010000m0500000000001822   
0601VSC5d       20080101002180100000010000m0500000000001830   
0601VSC5d       20080101002190100000010000m0500000000001838   
0601VSC5d       20080101002200100000010000m0500000000001846   
0601VSC5d       20080101002210100000010000m0500000000001852   
0601VSC5d       20080101002220100000010000m0500000000001860   
0601VSC5d       20080101002230100000010000m0500000000001867   
0601VSC5d       20080101002240100000010000m0500000000001875   
0601VSC5d       20080101002250100000010000m0500000000001881   
0601VSC5d       20080101002260100000010000m0500000000001889   
0601VSC5d       20080101002270100000010000m0500000000001896   
0601VSC5d       20080101002280100000010000m0500000000001903   
0601VSC5d       20080101002290100000010000m0500000000001909   
0601VSC5d       20080101002300100000010000m0500000000001917   
0601VSC5d       20080101002310100000010000m0500000000001924   
0601VSC5d       20080101002320100000010000m0500000000001930   
0601VSC5d       20080101002330100000010000m0500000000001937   
0601VSC5d       20080101002340100000010000m0500000000001945   
0601VSC5d       20080101002350100000010000m0500000000001951   
0601VSC5d       20080101002360100000010000m0500000000001957   
0601VSC5d       20080101002370100000010000m0500000000001964   
0601VSC5d       20080101002380100000010000m0500000000001971   
0601VSC5d       20080101002390100000010000m0500000000001978   
0601VSC5d       20080101002400100000010000m0500000000001984   
0601VSC5d       20080101002410100000010000m0500000000001990   
0601VSC5d       20080101002420100000010000m0500000000001997   
0601VSC5d       20080101002430100000010000m0500000000002004   
0601VSC5d       20080101002440100000010000m0500000000002009   
0601VSC5d       20080101002450100000010000m0500000000002016   
0601VSC5d       20080101002460100000010000m0500000000002022   
0601VSC5d       20080101002470100000010000m0500000000002028   
0601VSC5d       20080101002480100000010000m0500000000002035   
0601VSC5d       20080101002490100000010000m0500000000002041   
0601VSC5d       20080101002500100000010000m0500000000002048   
0601VSC5d       20080101002510100000010000m0500000000002053   
0601VSC5d       20080101002520100000010000m0500000000002059   
0601VSC5d       20080101002530100000010000m0500000000002065   
0601VSC5d       20080101002540100000010000m0500000000002072   
0601VSC5d       20080101002550100000010000m0500000000002077   
0601VSC5d       20080101002560100000010000m0500000000002083   
0601VSC5d       20080101002570100000010000m0500000000002089   
0601VSC5d       20080101002580100000010000m0500000000002096   
0601VSC5d       20080101002590100000010000m0500000000002101   
0601VSC5d       20080101002600100000010000m0500000000002107   
0601VSC5d       20080101002610100000010000m0500000000002113   
0601VSC5d       20080101002620100000010000m0500000000002118   
0601VSC5d       20080101002630100000010000m0500000000002123   
0601VSC5d       20080101002640100000010000m0500000000002129   
0601VSC5d       20080101002650100000010000m0500000000002134   
0601VSC5d       20080101002660100000010000m0500000000002139   
0601VSC5d       20080101002670100000010000m0500000000002144   
0601VSC5d       20080101002680100000010000m0500000000002150   
0601VSC5d       20080101002690100000010000m0500000000002155   
0601VSC5d       20080101002700100000010000m0500000000002160   
0601VSC5d       20080101002710100000010000m0500000000002165   
0601VSC5d       20080101002720100000010000m0500000000002170   
0601VSC5d       20080101002730100000010000m0500000000002176   
0601VSC5d       20080101002740100000010000m0500000000002180   
0601VSC5d       20080101002750100000010000m0500000000002185   
0601VSC5d       20080101002760100000010000m0500000000002191   
0601VSC5d       20080101002770100000010000m0500000000002196   
0601VSC5d       20080101002780100000010000m0500000000002200   
0601VSC5d       20080101002790100000010000m0500000000002205   
0601VSC5d       20080101002800100000010000m0500000000002210   
0601VSC5d       20080101002810100000010000m0500000000002214   
0601VSC5d       20080101002820100000010000m0500000000002219   
0601VSC5d       20080101002830100000010000m0500000000002225   
0601VSC5d       20080101002840100000010000m0500000000002229   
0601VSC5d       20080101002850100000010000m0500000000002234   
0601VSC5d       20080101002860100000010000m0500000000002239   
0601VSC5d       20080101002870100000010000m0500000000002243   
0601VSC5d       20080101002880100000010000m0500000000002248   
0601VSC5d       20080101002890100000010000m0500000000002252   
0601VSC5d       20080101002900100000010000m0500000000002256   
0601VSC5d       20080101002910100000010000m0500000000002261   
0601VSC5d       20080101002920100000010000m0500000000002265   
0601VSC5d       20080101002930100000010000m0500000000002269   
0601VSC5d       20080101002940100000010000m0500000000002273   
0601VSC5d       20080101002950100000010000m0500000000002277   
0601VSC5d       20080101002960100000010000m0500000000002281   
0601VSC5d       20080101002970100000010000m0500000000002285   
0601VSC5d       20080101002980100000010000m0500000000002289   
0601VSC5d       20080101002990100000010000m0500000000002293   
0601VSC5d       20080101003000100000010000m0500000000002297   
0601VSC5d       20080101003010100000010000m0500000000002301   
0601VSC5d       20080101003020100000010000m0500000000002305   
0601VSC5d       20080101003030100000010000m0500000000002309   
0601VSC5d       20080101003040100000010000m0500000000002313   
0601VSC5d       20080101003050100000010000m0500000000002317   
0601VSC5d       20080101003060100000010000m0500000000002320   
0601VSC5d       20080101003070100000010000m0500000000002325   
